# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT
2003.00 11.00 20.00 15.00 19.00 201.00 67.50
2003.00 11.00 20.00 15.00 26.00 201.00 67.50
2003.00 11.00 20.00 15.00 27.00 201.00 67.50
2003.00 11.00 20.00 15.00 29.00 201.00 67.50
2003.00 11.00 20.00 16.00 37.00 201.00 67.50
2003.00 11.00 20.00 17.00 24.00 201.00 67.50
2003.00 11.00 20.00 17.00 35.00 201.00 67.50
2003.00 11.00 20.00 11.00 31.00 203.50 67.50
2003.00 11.00 20.00 11.00 44.00 203.50 67.50
2003.00 11.00 20.00 13.00 11.00 203.50 67.50
2003.00 11.00 20.00 13.00 16.00 203.50 67.50
2003.00 11.00 20.00 13.00 23.00 203.50 67.50
2003.00 11.00 20.00 13.00 49.00 203.50 67.50
2003.00 11.00 20.00 15.00 19.00 203.50 67.50
2003.00 11.00 20.00 15.00 27.00 203.50 67.50
2003.00 11.00 20.00 16.00 37.00 203.50 67.50
2003.00 11.00 20.00 16.00 41.00 203.50 67.50
2003.00 11.00 20.00 17.00 35.00 203.50 67.50
2003.00 11.00 20.00 7.00 0.00 206.00 67.50
2003.00 11.00 20.00 11.00 31.00 206.00 67.50
2003.00 11.00 20.00 13.00 11.00 206.00 67.50
2003.00 11.00 20.00 13.00 12.00 206.00 67.50
2003.00 11.00 20.00 13.00 13.00 206.00 67.50
2003.00 11.00 20.00 13.00 23.00 206.00 67.50
2003.00 11.00 20.00 13.00 31.00 206.00 67.50
2003.00 11.00 20.00 15.00 19.00 206.00 67.50
2003.00 11.00 20.00 16.00 41.00 206.00 67.50
2003.00 11.00 20.00 7.00 0.00 208.50 67.50
2003.00 11.00 20.00 11.00 31.00 208.50 67.50
2003.00 11.00 20.00 11.00 41.00 208.50 67.50
2003.00 11.00 20.00 13.00 12.00 208.50 67.50
2003.00 11.00 20.00 13.00 13.00 208.50 67.50
2003.00 11.00 20.00 13.00 23.00 208.50 67.50
2003.00 11.00 20.00 13.00 24.00 208.50 67.50
2003.00 11.00 20.00 13.00 31.00 208.50 67.50
2003.00 11.00 20.00 15.00 15.00 208.50 67.50
2003.00 11.00 20.00 15.00 19.00 208.50 67.50
2003.00 11.00 20.00 15.00 30.00 208.50 67.50
2003.00 11.00 20.00 16.00 41.00 208.50 67.50
2003.00 11.00 20.00 7.00 0.00 211.00 67.50
2003.00 11.00 20.00 11.00 30.00 211.00 67.50
2003.00 11.00 20.00 11.00 31.00 211.00 67.50
2003.00 11.00 20.00 11.00 41.00 211.00 67.50
2003.00 11.00 20.00 13.00 12.00 211.00 67.50
2003.00 11.00 20.00 13.00 13.00 211.00 67.50
2003.00 11.00 20.00 13.00 23.00 211.00 67.50
2003.00 11.00 20.00 13.00 24.00 211.00 67.50
2003.00 11.00 20.00 13.00 31.00 211.00 67.50
2003.00 11.00 20.00 13.00 32.00 211.00 67.50
2003.00 11.00 20.00 15.00 15.00 211.00 67.50
2003.00 11.00 20.00 15.00 19.00 211.00 67.50
2003.00 11.00 20.00 15.00 30.00 211.00 67.50
2003.00 11.00 20.00 15.00 55.00 211.00 67.50
2003.00 11.00 20.00 16.00 41.00 211.00 67.50
2003.00 11.00 20.00 7.00 0.00 213.50 67.50
2003.00 11.00 20.00 11.00 30.00 213.50 67.50
2003.00 11.00 20.00 12.00 10.00 213.50 67.50
2003.00 11.00 20.00 13.00 13.00 213.50 67.50
2003.00 11.00 20.00 13.00 24.00 213.50 67.50
2003.00 11.00 20.00 13.00 27.00 213.50 67.50
2003.00 11.00 20.00 13.00 31.00 213.50 67.50
2003.00 11.00 20.00 13.00 32.00 213.50 67.50
2003.00 11.00 20.00 15.00 15.00 213.50 67.50
2003.00 11.00 20.00 15.00 19.00 213.50 67.50
2003.00 11.00 20.00 15.00 30.00 213.50 67.50
2003.00 11.00 20.00 15.00 55.00 213.50 67.50
2003.00 11.00 20.00 7.00 0.00 216.00 67.50
2003.00 11.00 20.00 11.00 30.00 216.00 67.50
2003.00 11.00 20.00 12.00 10.00 216.00 67.50
2003.00 11.00 20.00 12.00 22.00 216.00 67.50
2003.00 11.00 20.00 12.00 25.00 216.00 67.50
2003.00 11.00 20.00 13.00 13.00 216.00 67.50
2003.00 11.00 20.00 13.00 24.00 216.00 67.50
2003.00 11.00 20.00 13.00 27.00 216.00 67.50
2003.00 11.00 20.00 13.00 32.00 216.00 67.50
2003.00 11.00 20.00 15.00 15.00 216.00 67.50
2003.00 11.00 20.00 15.00 19.00 216.00 67.50
2003.00 11.00 20.00 15.00 28.00 216.00 67.50
2003.00 11.00 20.00 15.00 30.00 216.00 67.50
2003.00 11.00 20.00 15.00 55.00 216.00 67.50
2003.00 11.00 20.00 17.00 0.00 216.00 67.50
2003.00 11.00 20.00 7.00 0.00 218.50 67.50
2003.00 11.00 20.00 11.00 30.00 218.50 67.50
2003.00 11.00 20.00 12.00 5.00 218.50 67.50
2003.00 11.00 20.00 12.00 22.00 218.50 67.50
2003.00 11.00 20.00 12.00 25.00 218.50 67.50
2003.00 11.00 20.00 13.00 13.00 218.50 67.50
2003.00 11.00 20.00 13.00 24.00 218.50 67.50
2003.00 11.00 20.00 13.00 27.00 218.50 67.50
2003.00 11.00 20.00 15.00 4.00 218.50 67.50
2003.00 11.00 20.00 15.00 15.00 218.50 67.50
2003.00 11.00 20.00 15.00 19.00 218.50 67.50
2003.00 11.00 20.00 15.00 28.00 218.50 67.50
2003.00 11.00 20.00 15.00 30.00 218.50 67.50
2003.00 11.00 20.00 17.00 0.00 218.50 67.50
2003.00 11.00 20.00 7.00 0.00 221.00 67.50
2003.00 11.00 20.00 10.00 27.00 221.00 67.50
2003.00 11.00 20.00 11.00 30.00 221.00 67.50
2003.00 11.00 20.00 11.00 40.00 221.00 67.50
2003.00 11.00 20.00 12.00 5.00 221.00 67.50
2003.00 11.00 20.00 12.00 22.00 221.00 67.50
2003.00 11.00 20.00 12.00 25.00 221.00 67.50
2003.00 11.00 20.00 13.00 24.00 221.00 67.50
2003.00 11.00 20.00 13.00 27.00 221.00 67.50
2003.00 11.00 20.00 15.00 4.00 221.00 67.50
2003.00 11.00 20.00 15.00 19.00 221.00 67.50
2003.00 11.00 20.00 15.00 28.00 221.00 67.50
2003.00 11.00 20.00 7.00 0.00 223.50 67.50
2003.00 11.00 20.00 10.00 27.00 223.50 67.50
2003.00 11.00 20.00 11.00 30.00 223.50 67.50
2003.00 11.00 20.00 11.00 40.00 223.50 67.50
2003.00 11.00 20.00 11.00 59.00 223.50 67.50
2003.00 11.00 20.00 12.00 22.00 223.50 67.50
2003.00 11.00 20.00 12.00 25.00 223.50 67.50
2003.00 11.00 20.00 13.00 24.00 223.50 67.50
2003.00 11.00 20.00 13.00 27.00 223.50 67.50
2003.00 11.00 20.00 15.00 4.00 223.50 67.50
2003.00 11.00 20.00 15.00 16.00 223.50 67.50
2003.00 11.00 20.00 15.00 22.00 223.50 67.50
2003.00 11.00 20.00 15.00 28.00 223.50 67.50
2003.00 11.00 20.00 7.00 0.00 226.00 67.50
2003.00 11.00 20.00 10.00 27.00 226.00 67.50
2003.00 11.00 20.00 10.00 43.00 226.00 67.50
2003.00 11.00 20.00 11.00 40.00 226.00 67.50
2003.00 11.00 20.00 11.00 59.00 226.00 67.50
2003.00 11.00 20.00 13.00 27.00 226.00 67.50
2003.00 11.00 20.00 15.00 4.00 226.00 67.50
2003.00 11.00 20.00 15.00 16.00 226.00 67.50
2003.00 11.00 20.00 15.00 22.00 226.00 67.50
2003.00 11.00 20.00 15.00 28.00 226.00 67.50
2003.00 11.00 20.00 7.00 0.00 228.50 67.50
2003.00 11.00 20.00 10.00 27.00 228.50 67.50
2003.00 11.00 20.00 10.00 43.00 228.50 67.50
2003.00 11.00 20.00 11.00 40.00 228.50 67.50
2003.00 11.00 20.00 11.00 59.00 228.50 67.50
2003.00 11.00 20.00 12.00 55.00 228.50 67.50
2003.00 11.00 20.00 15.00 4.00 228.50 67.50
2003.00 11.00 20.00 15.00 16.00 228.50 67.50
2003.00 11.00 20.00 15.00 22.00 228.50 67.50
2003.00 11.00 20.00 7.00 0.00 231.00 67.50
2003.00 11.00 20.00 10.00 1.00 231.00 67.50
2003.00 11.00 20.00 10.00 43.00 231.00 67.50
2003.00 11.00 20.00 11.00 39.00 231.00 67.50
2003.00 11.00 20.00 11.00 59.00 231.00 67.50
2003.00 11.00 20.00 12.00 55.00 231.00 67.50
2003.00 11.00 20.00 15.00 16.00 231.00 67.50
2003.00 11.00 20.00 15.00 22.00 231.00 67.50
2003.00 11.00 20.00 7.00 0.00 233.50 67.50
2003.00 11.00 20.00 10.00 1.00 233.50 67.50
2003.00 11.00 20.00 10.00 29.00 233.50 67.50
2003.00 11.00 20.00 11.00 39.00 233.50 67.50
2003.00 11.00 20.00 15.00 16.00 233.50 67.50
2003.00 11.00 20.00 15.00 22.00 233.50 67.50
2003.00 11.00 20.00 7.00 0.00 236.00 67.50
2003.00 11.00 20.00 9.00 42.00 236.00 67.50
2003.00 11.00 20.00 10.00 1.00 236.00 67.50
2003.00 11.00 20.00 10.00 29.00 236.00 67.50
2003.00 11.00 20.00 11.00 39.00 236.00 67.50
2003.00 11.00 20.00 15.00 16.00 236.00 67.50
2003.00 11.00 20.00 15.00 33.00 236.00 67.50
2003.00 11.00 20.00 7.00 0.00 238.50 67.50
2003.00 11.00 20.00 9.00 42.00 238.50 67.50
2003.00 11.00 20.00 10.00 1.00 238.50 67.50
2003.00 11.00 20.00 11.00 58.00 238.50 67.50
2003.00 11.00 20.00 12.00 52.00 238.50 67.50
2003.00 11.00 20.00 15.00 16.00 238.50 67.50
2003.00 11.00 20.00 15.00 33.00 238.50 67.50
2003.00 11.00 20.00 7.00 0.00 241.00 67.50
2003.00 11.00 20.00 9.00 42.00 241.00 67.50
2003.00 11.00 20.00 9.00 51.00 241.00 67.50
2003.00 11.00 20.00 10.00 1.00 241.00 67.50
2003.00 11.00 20.00 10.00 20.00 241.00 67.50
2003.00 11.00 20.00 11.00 58.00 241.00 67.50
2003.00 11.00 20.00 12.00 52.00 241.00 67.50
2003.00 11.00 20.00 15.00 16.00 241.00 67.50
2003.00 11.00 20.00 7.00 0.00 243.50 67.50
2003.00 11.00 20.00 9.00 42.00 243.50 67.50
2003.00 11.00 20.00 9.00 51.00 243.50 67.50
2003.00 11.00 20.00 9.00 57.00 243.50 67.50
2003.00 11.00 20.00 10.00 0.00 243.50 67.50
2003.00 11.00 20.00 10.00 19.00 243.50 67.50
2003.00 11.00 20.00 10.00 20.00 243.50 67.50
2003.00 11.00 20.00 11.00 58.00 243.50 67.50
2003.00 11.00 20.00 12.00 52.00 243.50 67.50
2003.00 11.00 20.00 15.00 16.00 243.50 67.50
2003.00 11.00 20.00 15.00 29.00 243.50 67.50
2003.00 11.00 20.00 7.00 0.00 246.00 67.50
2003.00 11.00 20.00 9.00 47.00 246.00 67.50
2003.00 11.00 20.00 9.00 51.00 246.00 67.50
2003.00 11.00 20.00 9.00 57.00 246.00 67.50
2003.00 11.00 20.00 10.00 0.00 246.00 67.50
2003.00 11.00 20.00 10.00 19.00 246.00 67.50
2003.00 11.00 20.00 10.00 20.00 246.00 67.50
2003.00 11.00 20.00 11.00 58.00 246.00 67.50
2003.00 11.00 20.00 12.00 52.00 246.00 67.50
2003.00 11.00 20.00 15.00 16.00 246.00 67.50
2003.00 11.00 20.00 15.00 29.00 246.00 67.50
2003.00 11.00 20.00 7.00 0.00 248.50 67.50
2003.00 11.00 20.00 9.00 47.00 248.50 67.50
2003.00 11.00 20.00 9.00 51.00 248.50 67.50
2003.00 11.00 20.00 9.00 57.00 248.50 67.50
2003.00 11.00 20.00 10.00 0.00 248.50 67.50
2003.00 11.00 20.00 10.00 19.00 248.50 67.50
2003.00 11.00 20.00 10.00 20.00 248.50 67.50
2003.00 11.00 20.00 10.00 33.00 248.50 67.50
2003.00 11.00 20.00 12.00 52.00 248.50 67.50
2003.00 11.00 20.00 15.00 16.00 248.50 67.50
2003.00 11.00 20.00 15.00 29.00 248.50 67.50
2003.00 11.00 20.00 9.00 44.00 251.00 67.50
2003.00 11.00 20.00 9.00 51.00 251.00 67.50
2003.00 11.00 20.00 9.00 57.00 251.00 67.50
2003.00 11.00 20.00 10.00 3.00 251.00 67.50
2003.00 11.00 20.00 10.00 20.00 251.00 67.50
2003.00 11.00 20.00 12.00 52.00 251.00 67.50
2003.00 11.00 20.00 9.00 44.00 253.50 67.50
2003.00 11.00 20.00 9.00 51.00 253.50 67.50
2003.00 11.00 20.00 9.00 57.00 253.50 67.50
2003.00 11.00 20.00 10.00 20.00 253.50 67.50
2003.00 11.00 20.00 10.00 22.00 253.50 67.50
2003.00 11.00 20.00 12.00 52.00 253.50 67.50
2003.00 11.00 20.00 13.00 11.00 253.50 67.50
2003.00 11.00 20.00 9.00 30.00 256.00 67.50
2003.00 11.00 20.00 9.00 44.00 256.00 67.50
2003.00 11.00 20.00 9.00 50.00 256.00 67.50
2003.00 11.00 20.00 9.00 51.00 256.00 67.50
2003.00 11.00 20.00 9.00 52.00 256.00 67.50
2003.00 11.00 20.00 9.00 57.00 256.00 67.50
2003.00 11.00 20.00 9.00 59.00 256.00 67.50
2003.00 11.00 20.00 10.00 17.00 256.00 67.50
2003.00 11.00 20.00 10.00 22.00 256.00 67.50
2003.00 11.00 20.00 12.00 52.00 256.00 67.50
2003.00 11.00 20.00 13.00 11.00 256.00 67.50
2003.00 11.00 20.00 15.00 27.00 256.00 67.50
2003.00 11.00 20.00 9.00 30.00 258.50 67.50
2003.00 11.00 20.00 9.00 44.00 258.50 67.50
2003.00 11.00 20.00 9.00 50.00 258.50 67.50
2003.00 11.00 20.00 9.00 51.00 258.50 67.50
2003.00 11.00 20.00 9.00 52.00 258.50 67.50
2003.00 11.00 20.00 9.00 57.00 258.50 67.50
2003.00 11.00 20.00 9.00 59.00 258.50 67.50
2003.00 11.00 20.00 10.00 17.00 258.50 67.50
2003.00 11.00 20.00 10.00 22.00 258.50 67.50
2003.00 11.00 20.00 12.00 52.00 258.50 67.50
2003.00 11.00 20.00 9.00 30.00 261.00 67.50
2003.00 11.00 20.00 9.00 50.00 261.00 67.50
2003.00 11.00 20.00 9.00 52.00 261.00 67.50
2003.00 11.00 20.00 9.00 57.00 261.00 67.50
2003.00 11.00 20.00 9.00 59.00 261.00 67.50
2003.00 11.00 20.00 10.00 7.00 261.00 67.50
2003.00 11.00 20.00 10.00 17.00 261.00 67.50
2003.00 11.00 20.00 10.00 22.00 261.00 67.50
2003.00 11.00 20.00 12.00 52.00 261.00 67.50
2003.00 11.00 20.00 9.00 30.00 263.50 67.50
2003.00 11.00 20.00 9.00 50.00 263.50 67.50
2003.00 11.00 20.00 9.00 52.00 263.50 67.50
2003.00 11.00 20.00 10.00 7.00 263.50 67.50
2003.00 11.00 20.00 10.00 17.00 263.50 67.50
2003.00 11.00 20.00 12.00 52.00 263.50 67.50
2003.00 11.00 20.00 9.00 30.00 266.00 67.50
2003.00 11.00 20.00 9.00 52.00 266.00 67.50
2003.00 11.00 20.00 9.00 30.00 268.50 67.50
2003.00 11.00 20.00 9.00 52.00 268.50 67.50
2003.00 11.00 20.00 10.00 19.00 268.50 67.50
2003.00 11.00 20.00 10.00 19.00 271.00 67.50
2003.00 11.00 20.00 9.00 51.00 273.50 67.50
2003.00 11.00 20.00 10.00 19.00 273.50 67.50
2003.00 11.00 20.00 8.00 39.00 276.00 67.50
2003.00 11.00 20.00 9.00 29.00 276.00 67.50
2003.00 11.00 20.00 9.00 41.00 276.00 67.50
2003.00 11.00 20.00 9.00 51.00 276.00 67.50
2003.00 11.00 20.00 8.00 39.00 278.50 67.50
2003.00 11.00 20.00 9.00 29.00 278.50 67.50
2003.00 11.00 20.00 9.00 41.00 278.50 67.50
2003.00 11.00 20.00 9.00 51.00 278.50 67.50
2003.00 11.00 20.00 9.00 53.00 278.50 67.50
2003.00 11.00 20.00 9.00 29.00 281.00 67.50
2003.00 11.00 20.00 9.00 32.00 281.00 67.50
2003.00 11.00 20.00 9.00 41.00 281.00 67.50
2003.00 11.00 20.00 9.00 53.00 281.00 67.50
2003.00 11.00 20.00 9.00 29.00 283.50 67.50
2003.00 11.00 20.00 9.00 32.00 283.50 67.50
2003.00 11.00 20.00 9.00 29.00 286.00 67.50
2003.00 11.00 20.00 9.00 29.00 288.50 67.50
2003.00 11.00 20.00 15.00 19.00 293.50 67.50
2003.00 11.00 20.00 15.00 19.00 296.00 67.50
2003.00 11.00 20.00 15.00 19.00 298.50 67.50
2003.00 11.00 20.00 15.00 32.00 298.50 67.50
2003.00 11.00 20.00 15.00 38.00 298.50 67.50
2003.00 11.00 20.00 15.00 19.00 301.00 67.50
2003.00 11.00 20.00 15.00 32.00 301.00 67.50
2003.00 11.00 20.00 15.00 38.00 301.00 67.50
2003.00 11.00 20.00 15.00 19.00 303.50 67.50
2003.00 11.00 20.00 15.00 32.00 303.50 67.50
2003.00 11.00 20.00 15.00 38.00 303.50 67.50
2003.00 11.00 20.00 15.00 19.00 306.00 67.50
2003.00 11.00 20.00 15.00 32.00 306.00 67.50
2003.00 11.00 20.00 15.00 38.00 306.00 67.50
2003.00 11.00 20.00 15.00 19.00 308.50 67.50
2003.00 11.00 20.00 15.00 32.00 308.50 67.50
2003.00 11.00 20.00 15.00 38.00 308.50 67.50
2003.00 11.00 20.00 15.00 19.00 311.00 67.50
2003.00 11.00 20.00 15.00 22.00 311.00 67.50
2003.00 11.00 20.00 15.00 32.00 311.00 67.50
2003.00 11.00 20.00 15.00 38.00 311.00 67.50
2003.00 11.00 20.00 15.00 19.00 313.50 67.50
2003.00 11.00 20.00 13.00 13.00 316.00 67.50
2003.00 11.00 20.00 13.00 13.00 318.50 67.50
2003.00 11.00 20.00 13.00 13.00 321.00 67.50
2003.00 11.00 20.00 13.00 13.00 323.50 67.50
2003.00 11.00 20.00 13.00 15.00 323.50 67.50
2003.00 11.00 20.00 13.00 13.00 326.00 67.50
2003.00 11.00 20.00 13.00 15.00 326.00 67.50
2003.00 11.00 20.00 13.00 13.00 328.50 67.50
2003.00 11.00 20.00 13.00 15.00 328.50 67.50
2003.00 11.00 20.00 13.00 2.00 331.00 67.50
2003.00 11.00 20.00 13.00 2.00 333.50 67.50
2003.00 11.00 20.00 13.00 2.00 336.00 67.50
2003.00 11.00 20.00 13.00 6.00 336.00 67.50
2003.00 11.00 20.00 13.00 2.00 338.50 67.50
2003.00 11.00 20.00 13.00 5.00 338.50 67.50
2003.00 11.00 20.00 13.00 5.00 341.00 67.50
2003.00 11.00 20.00 13.00 19.00 341.00 67.50
2003.00 11.00 20.00 13.00 5.00 343.50 67.50
2003.00 11.00 20.00 13.00 19.00 343.50 67.50
2003.00 11.00 20.00 13.00 31.00 343.50 67.50
2003.00 11.00 20.00 13.00 5.00 346.00 67.50
2003.00 11.00 20.00 13.00 31.00 346.00 67.50
2003.00 11.00 20.00 13.00 31.00 348.50 67.50
2003.00 11.00 20.00 13.00 31.00 351.00 67.50
2003.00 11.00 20.00 11.00 31.00 356.00 67.50
2003.00 11.00 20.00 11.00 31.00 358.50 67.50
2003.00 11.00 20.00 12.00 1.00 358.50 67.50
2003.00 11.00 20.00 12.00 21.00 1.00 70.00
2003.00 11.00 20.00 12.00 21.00 3.50 70.00
2003.00 11.00 20.00 12.00 21.00 6.00 70.00
2003.00 11.00 20.00 12.00 21.00 8.50 70.00
2003.00 11.00 20.00 12.00 21.00 11.00 70.00
2003.00 11.00 20.00 12.00 21.00 13.50 70.00
2003.00 11.00 20.00 11.00 33.00 16.00 70.00
2003.00 11.00 20.00 12.00 21.00 16.00 70.00
2003.00 11.00 20.00 11.00 33.00 18.50 70.00
2003.00 11.00 20.00 12.00 21.00 18.50 70.00
2003.00 11.00 20.00 11.00 33.00 21.00 70.00
2003.00 11.00 20.00 10.00 43.00 23.50 70.00
2003.00 11.00 20.00 11.00 31.00 23.50 70.00
2003.00 11.00 20.00 11.00 33.00 23.50 70.00
2003.00 11.00 20.00 10.00 43.00 26.00 70.00
2003.00 11.00 20.00 11.00 33.00 26.00 70.00
2003.00 11.00 20.00 10.00 43.00 28.50 70.00
2003.00 11.00 20.00 11.00 33.00 28.50 70.00
2003.00 11.00 20.00 10.00 43.00 31.00 70.00
2003.00 11.00 20.00 11.00 33.00 31.00 70.00
2003.00 11.00 20.00 9.00 55.00 33.50 70.00
2003.00 11.00 20.00 10.00 14.00 33.50 70.00
2003.00 11.00 20.00 11.00 33.00 33.50 70.00
2003.00 11.00 20.00 7.00 0.00 36.00 70.00
2003.00 11.00 20.00 9.00 55.00 36.00 70.00
2003.00 11.00 20.00 10.00 14.00 36.00 70.00
2003.00 11.00 20.00 7.00 0.00 38.50 70.00
2003.00 11.00 20.00 10.00 14.00 38.50 70.00
2003.00 11.00 20.00 7.00 0.00 41.00 70.00
2003.00 11.00 20.00 10.00 14.00 41.00 70.00
2003.00 11.00 20.00 10.00 26.00 41.00 70.00
2003.00 11.00 20.00 10.00 35.00 41.00 70.00
2003.00 11.00 20.00 7.00 0.00 43.50 70.00
2003.00 11.00 20.00 10.00 14.00 43.50 70.00
2003.00 11.00 20.00 10.00 26.00 43.50 70.00
2003.00 11.00 20.00 7.00 0.00 46.00 70.00
2003.00 11.00 20.00 10.00 14.00 46.00 70.00
2003.00 11.00 20.00 10.00 26.00 46.00 70.00
2003.00 11.00 20.00 7.00 0.00 48.50 70.00
2003.00 11.00 20.00 10.00 14.00 48.50 70.00
2003.00 11.00 20.00 7.00 0.00 51.00 70.00
2003.00 11.00 20.00 9.00 52.00 51.00 70.00
2003.00 11.00 20.00 7.00 0.00 53.50 70.00
2003.00 11.00 20.00 9.00 47.00 53.50 70.00
2003.00 11.00 20.00 9.00 52.00 53.50 70.00
2003.00 11.00 20.00 7.00 0.00 56.00 70.00
2003.00 11.00 20.00 9.00 47.00 56.00 70.00
2003.00 11.00 20.00 9.00 52.00 56.00 70.00
2003.00 11.00 20.00 7.00 0.00 58.50 70.00
2003.00 11.00 20.00 9.00 47.00 58.50 70.00
2003.00 11.00 20.00 9.00 52.00 58.50 70.00
2003.00 11.00 20.00 7.00 0.00 61.00 70.00
2003.00 11.00 20.00 9.00 50.00 61.00 70.00
2003.00 11.00 20.00 9.00 52.00 61.00 70.00
2003.00 11.00 20.00 9.00 53.00 61.00 70.00
2003.00 11.00 20.00 7.00 0.00 63.50 70.00
2003.00 11.00 20.00 9.00 50.00 63.50 70.00
2003.00 11.00 20.00 9.00 53.00 63.50 70.00
2003.00 11.00 20.00 7.00 0.00 66.00 70.00
2003.00 11.00 20.00 9.00 50.00 66.00 70.00
2003.00 11.00 20.00 7.00 0.00 68.50 70.00
2003.00 11.00 20.00 7.00 0.00 71.00 70.00
2003.00 11.00 20.00 7.00 0.00 73.50 70.00
2003.00 11.00 20.00 7.00 0.00 76.00 70.00
2003.00 11.00 20.00 16.00 29.00 78.50 70.00
2003.00 11.00 20.00 16.00 29.00 81.00 70.00
2003.00 11.00 20.00 8.00 11.00 83.50 70.00
2003.00 11.00 20.00 16.00 22.00 83.50 70.00
2003.00 11.00 20.00 16.00 29.00 83.50 70.00
2003.00 11.00 20.00 8.00 11.00 86.00 70.00
2003.00 11.00 20.00 16.00 22.00 86.00 70.00
2003.00 11.00 20.00 16.00 29.00 86.00 70.00
2003.00 11.00 20.00 8.00 11.00 88.50 70.00
2003.00 11.00 20.00 16.00 22.00 88.50 70.00
2003.00 11.00 20.00 8.00 11.00 91.00 70.00
2003.00 11.00 20.00 8.00 11.00 93.50 70.00
2003.00 11.00 20.00 15.00 23.00 93.50 70.00
2003.00 11.00 20.00 8.00 11.00 96.00 70.00
2003.00 11.00 20.00 15.00 23.00 96.00 70.00
2003.00 11.00 20.00 8.00 9.00 98.50 70.00
2003.00 11.00 20.00 8.00 11.00 98.50 70.00
2003.00 11.00 20.00 8.00 9.00 101.00 70.00
2003.00 11.00 20.00 8.00 9.00 103.50 70.00
2003.00 11.00 20.00 16.00 36.00 103.50 70.00
2003.00 11.00 20.00 16.00 54.00 103.50 70.00
2003.00 11.00 20.00 17.00 12.00 103.50 70.00
2003.00 11.00 20.00 8.00 9.00 106.00 70.00
2003.00 11.00 20.00 15.00 26.00 106.00 70.00
2003.00 11.00 20.00 15.00 27.00 106.00 70.00
2003.00 11.00 20.00 16.00 27.00 106.00 70.00
2003.00 11.00 20.00 16.00 36.00 106.00 70.00
2003.00 11.00 20.00 16.00 54.00 106.00 70.00
2003.00 11.00 20.00 17.00 12.00 106.00 70.00
2003.00 11.00 20.00 18.00 44.00 106.00 70.00
2003.00 11.00 20.00 8.00 9.00 108.50 70.00
2003.00 11.00 20.00 15.00 18.00 108.50 70.00
2003.00 11.00 20.00 15.00 26.00 108.50 70.00
2003.00 11.00 20.00 16.00 27.00 108.50 70.00
2003.00 11.00 20.00 16.00 36.00 108.50 70.00
2003.00 11.00 20.00 16.00 39.00 108.50 70.00
2003.00 11.00 20.00 16.00 54.00 108.50 70.00
2003.00 11.00 20.00 17.00 12.00 108.50 70.00
2003.00 11.00 20.00 18.00 44.00 108.50 70.00
2003.00 11.00 20.00 8.00 9.00 111.00 70.00
2003.00 11.00 20.00 15.00 18.00 111.00 70.00
2003.00 11.00 20.00 16.00 27.00 111.00 70.00
2003.00 11.00 20.00 16.00 36.00 111.00 70.00
2003.00 11.00 20.00 16.00 39.00 111.00 70.00
2003.00 11.00 20.00 17.00 11.00 111.00 70.00
2003.00 11.00 20.00 17.00 12.00 111.00 70.00
2003.00 11.00 20.00 18.00 44.00 111.00 70.00
2003.00 11.00 20.00 8.00 9.00 113.50 70.00
2003.00 11.00 20.00 15.00 18.00 113.50 70.00
2003.00 11.00 20.00 16.00 27.00 113.50 70.00
2003.00 11.00 20.00 16.00 39.00 113.50 70.00
2003.00 11.00 20.00 17.00 11.00 113.50 70.00
2003.00 11.00 20.00 17.00 12.00 113.50 70.00
2003.00 11.00 20.00 17.00 14.00 113.50 70.00
2003.00 11.00 20.00 8.00 9.00 116.00 70.00
2003.00 11.00 20.00 16.00 27.00 116.00 70.00
2003.00 11.00 20.00 16.00 39.00 116.00 70.00
2003.00 11.00 20.00 17.00 8.00 116.00 70.00
2003.00 11.00 20.00 17.00 11.00 116.00 70.00
2003.00 11.00 20.00 17.00 12.00 116.00 70.00
2003.00 11.00 20.00 17.00 14.00 116.00 70.00
2003.00 11.00 20.00 17.00 59.00 116.00 70.00
2003.00 11.00 20.00 8.00 9.00 118.50 70.00
2003.00 11.00 20.00 8.00 10.00 118.50 70.00
2003.00 11.00 20.00 8.00 11.00 118.50 70.00
2003.00 11.00 20.00 16.00 27.00 118.50 70.00
2003.00 11.00 20.00 17.00 8.00 118.50 70.00
2003.00 11.00 20.00 17.00 11.00 118.50 70.00
2003.00 11.00 20.00 17.00 14.00 118.50 70.00
2003.00 11.00 20.00 17.00 16.00 118.50 70.00
2003.00 11.00 20.00 17.00 33.00 118.50 70.00
2003.00 11.00 20.00 17.00 59.00 118.50 70.00
2003.00 11.00 20.00 18.00 49.00 118.50 70.00
2003.00 11.00 20.00 18.00 56.00 118.50 70.00
2003.00 11.00 20.00 8.00 8.00 121.00 70.00
2003.00 11.00 20.00 8.00 9.00 121.00 70.00
2003.00 11.00 20.00 8.00 10.00 121.00 70.00
2003.00 11.00 20.00 15.00 10.00 121.00 70.00
2003.00 11.00 20.00 15.00 33.00 121.00 70.00
2003.00 11.00 20.00 16.00 27.00 121.00 70.00
2003.00 11.00 20.00 17.00 8.00 121.00 70.00
2003.00 11.00 20.00 17.00 14.00 121.00 70.00
2003.00 11.00 20.00 17.00 16.00 121.00 70.00
2003.00 11.00 20.00 17.00 59.00 121.00 70.00
2003.00 11.00 20.00 18.00 49.00 121.00 70.00
